unit_id,month,t,vitality,trajectory_type
U417,2018-12,12,16628.184,moderate_resilience
U417,2019-01,13,17374.323,moderate_resilience
U417,2019-02,14,18937.605,moderate_resilience
U417,2019-03,15,18605.606,moderate_resilience
U417,2019-04,16,18476.49,moderate_resilience
U417,2019-05,17,16776.044,moderate_resilience
U417,2019-06,18,17361.895,moderate_resilience
U417,2019-07,19,16141.767,moderate_resilience
U417,2019-08,20,16663.515,moderate_resilience
U417,2019-09,21,16129.67,moderate_resilience
U417,2019-10,22,17916.395,moderate_resilience
U417,2019-11,23,18281.973,moderate_resilience
U417,2019-12,24,17599.02,moderate_resilience
U417,2020-01,25,17845.249,moderate_resilience
U417,2020-02,26,18870.691,moderate_resilience
U417,2020-03,27,18305.222,moderate_resilience
U417,2020-04,28,16935.767,moderate_resilience
U417,2020-05,29,16627.891,moderate_resilience
U417,2020-06,30,16309.936,moderate_resilience
U417,2020-07,31,15560.112,moderate_resilience
U417,2020-08,32,17052.886,moderate_resilience
U417,2020-09,33,17523.236,moderate_resilience
U417,2020-10,34,17197.128,moderate_resilience
U417,2020-11,35,17589.453,moderate_resilience
U417,2020-12,36,16460.574,moderate_resilience
U417,2021-01,37,17681.47,moderate_resilience
U417,2021-02,38,17835.286,moderate_resilience
U417,2021-03,39,16189.276,moderate_resilience
U417,2021-04,40,17000.544,moderate_resilience
U417,2021-05,41,15856.741,moderate_resilience
U417,2021-06,42,15191.227,moderate_resilience
U417,2021-07,43,16127.415,moderate_resilience
U417,2021-08,44,15237.393,moderate_resilience
U417,2021-09,45,15827.327,moderate_resilience
U417,2021-10,46,15393.103,moderate_resilience
U417,2021-11,47,16040.435,moderate_resilience
U417,2021-12,48,16284.008,moderate_resilience
U417,2022-01,49,16775.38,moderate_resilience
U417,2022-02,50,16808.663,moderate_resilience
U417,2022-03,51,16852.541,moderate_resilience
U417,2022-04,52,15930.481,moderate_resilience
U417,2022-05,53,16046.912,moderate_resilience
U417,2022-06,54,15772.854,moderate_resilience
U417,2022-07,55,15325.016,moderate_resilience
U417,2022-08,56,14866.979,moderate_resilience
U417,2022-09,57,16063.41,moderate_resilience
U417,2022-10,58,17299.58,moderate_resilience
U417,2022-11,59,16641.097,moderate_resilience
U417,2022-12,60,16343.857,moderate_resilience
U417,2023-01,61,17599.178,moderate_resilience
U417,2023-02,62,17538.453,moderate_resilience
U417,2023-03,63,17245.782,moderate_resilience
U417,2023-04,64,16936.377,moderate_resilience
U417,2023-05,65,17181.521,moderate_resilience
U417,2023-06,66,15830.783,moderate_resilience
U417,2023-07,67,15839.374,moderate_resilience
U417,2023-08,68,16942.632,moderate_resilience
U417,2023-09,69,15731.129,moderate_resilience
U417,2023-10,70,15897.059,moderate_resilience
U417,2023-11,71,16927.887,moderate_resilience
U417,2023-12,72,17939.183,moderate_resilience
U417,2024-01,73,18736.059,moderate_resilience
U417,2024-02,74,17670.536,moderate_resilience
U418,2018-01,1,26401.056,low_resistance_high_recovery
U418,2018-02,2,26122.326,low_resistance_high_recovery
U418,2018-03,3,26377.604,low_resistance_high_recovery
U418,2018-04,4,24566.578,low_resistance_high_recovery
U418,2018-05,5,24090.786,low_resistance_high_recovery
U418,2018-06,6,23920.486,low_resistance_high_recovery
U418,2018-07,7,24715.772,low_resistance_high_recovery
U418,2018-08,8,24620.385,low_resistance_high_recovery
U418,2018-09,9,25069.595,low_resistance_high_recovery
U418,2018-10,10,25947.655,low_resistance_high_recovery
U418,2018-11,11,25311.402,low_resistance_high_recovery
U418,2018-12,12,25619.432,low_resistance_high_recovery
U418,2019-01,13,26042.298,low_resistance_high_recovery
U418,2019-02,14,25335.21,low_resistance_high_recovery
U418,2019-03,15,25185.446,low_resistance_high_recovery
U418,2019-04,16,24887.561,low_resistance_high_recovery
U418,2019-05,17,23742.757,low_resistance_high_recovery
U418,2019-06,18,24001.319,low_resistance_high_recovery
U418,2019-07,19,23314.688,low_resistance_high_recovery
U418,2019-08,20,22937.176,low_resistance_high_recovery
U418,2019-09,21,22890.286,low_resistance_high_recovery
U418,2019-10,22,22835.707,low_resistance_high_recovery
U418,2019-11,23,23099.448,low_resistance_high_recovery
U418,2019-12,24,23245.392,low_resistance_high_recovery
U418,2020-01,25,21882.125,low_resistance_high_recovery
U418,2020-02,26,21247.91,low_resistance_high_recovery
U418,2020-03,27,20413.076,low_resistance_high_recovery
U418,2020-04,28,18467.913,low_resistance_high_recovery
U418,2020-05,29,18140.823,low_resistance_high_recovery
U418,2020-06,30,17120.254,low_resistance_high_recovery
U418,2020-07,31,16875.396,low_resistance_high_recovery
U418,2020-08,32,15591.699,low_resistance_high_recovery
U418,2020-09,33,15687.777,low_resistance_high_recovery
U418,2020-10,34,15902.9,low_resistance_high_recovery
U418,2020-11,35,15297.666,low_resistance_high_recovery
U418,2020-12,36,14835.046,low_resistance_high_recovery
U418,2021-01,37,14915.933,low_resistance_high_recovery
U418,2021-02,38,15479.276,low_resistance_high_recovery
U418,2021-03,39,15300.604,low_resistance_high_recovery
U418,2021-04,40,15350.534,low_resistance_high_recovery
U418,2021-05,41,15953.394,low_resistance_high_recovery
U418,2021-06,42,16037.021,low_resistance_high_recovery
U418,2021-07,43,16555.247,low_resistance_high_recovery
U418,2021-08,44,17394.809,low_resistance_high_recovery
U418,2021-09,45,18866.438,low_resistance_high_recovery
U418,2021-10,46,19752.632,low_resistance_high_recovery
U418,2021-11,47,20519.26,low_resistance_high_recovery
U418,2021-12,48,20943.222,low_resistance_high_recovery
U418,2022-01,49,21831.307,low_resistance_high_recovery
U418,2022-02,50,21987.414,low_resistance_high_recovery
U418,2022-03,51,22763.477,low_resistance_high_recovery
U418,2022-04,52,22273.82,low_resistance_high_recovery
U418,2022-05,53,23014.933,low_resistance_high_recovery
U418,2022-06,54,22613.232,low_resistance_high_recovery
U418,2022-07,55,22649.259,low_resistance_high_recovery
U418,2022-08,56,23186.779,low_resistance_high_recovery
U418,2022-09,57,23578.75,low_resistance_high_recovery
U418,2022-10,58,24890.934,low_resistance_high_recovery
U418,2022-11,59,24585.271,low_resistance_high_recovery
U418,2022-12,60,24943.974,low_resistance_high_recovery
U418,2023-01,61,25859.472,low_resistance_high_recovery
U418,2023-02,62,24603.155,low_resistance_high_recovery
U418,2023-03,63,25376.259,low_resistance_high_recovery
U418,2023-04,64,23977.371,low_resistance_high_recovery
U418,2023-05,65,23977.031,low_resistance_high_recovery
U418,2023-06,66,23443.001,low_resistance_high_recovery
U418,2023-07,67,23564.657,low_resistance_high_recovery
U418,2023-08,68,24123.157,low_resistance_high_recovery
U418,2023-09,69,24910.725,low_resistance_high_recovery
U418,2023-10,70,25423.138,low_resistance_high_recovery
U418,2023-11,71,25800.516,low_resistance_high_recovery
U418,2023-12,72,26197.075,low_resistance_high_recovery
U418,2024-01,73,25654.778,low_resistance_high_recovery
U418,2024-02,74,26519.358,low_resistance_high_recovery
U419,2018-01,1,17156.487,low_resistance_high_recovery
U419,2018-02,2,17486.418,low_resistance_high_recovery
U419,2018-03,3,17410.06,low_resistance_high_recovery
U419,2018-04,4,16901.14,low_resistance_high_recovery
U419,2018-05,5,18105.969,low_resistance_high_recovery
U419,2018-06,6,17553.329,low_resistance_high_recovery
U419,2018-07,7,16947.758,low_resistance_high_recovery
U419,2018-08,8,17371.738,low_resistance_high_recovery
U419,2018-09,9,17654.952,low_resistance_high_recovery
U419,2018-10,10,17620.451,low_resistance_high_recovery
U419,2018-11,11,16924.034,low_resistance_high_recovery
U419,2018-12,12,16819.213,low_resistance_high_recovery
U419,2019-01,13,16900.016,low_resistance_high_recovery
U419,2019-02,14,17320.434,low_resistance_high_recovery
U419,2019-03,15,17639.245,low_resistance_high_recovery
U419,2019-04,16,17487.446,low_resistance_high_recovery
U419,2019-05,17,17364.024,low_resistance_high_recovery
U419,2019-06,18,18004.898,low_resistance_high_recovery
U419,2019-07,19,17437.489,low_resistance_high_recovery
U419,2019-08,20,17281.149,low_resistance_high_recovery
U419,2019-09,21,16683.718,low_resistance_high_recovery
U419,2019-10,22,16765.052,low_resistance_high_recovery
U419,2019-11,23,16104.248,low_resistance_high_recovery
U419,2019-12,24,15901.043,low_resistance_high_recovery
U419,2020-01,25,15519.357,low_resistance_high_recovery
U419,2020-02,26,15505.583,low_resistance_high_recovery
U419,2020-03,27,15507.888,low_resistance_high_recovery
U419,2020-04,28,14690.507,low_resistance_high_recovery
U419,2020-05,29,15269.747,low_resistance_high_recovery
U419,2020-06,30,14827.203,low_resistance_high_recovery
U419,2020-07,31,15196.433,low_resistance_high_recovery
U419,2020-08,32,14365.356,low_resistance_high_recovery
U419,2020-09,33,13862.789,low_resistance_high_recovery
U419,2020-10,34,13879.59,low_resistance_high_recovery
U419,2020-11,35,13385.403,low_resistance_high_recovery
U419,2020-12,36,12730.191,low_resistance_high_recovery
U419,2021-01,37,12879.714,low_resistance_high_recovery
U419,2021-02,38,12921.707,low_resistance_high_recovery
U419,2021-03,39,12238.128,low_resistance_high_recovery
U419,2021-04,40,12509.946,low_resistance_high_recovery
U419,2021-05,41,12766.74,low_resistance_high_recovery
U419,2021-06,42,12180.252,low_resistance_high_recovery
U419,2021-07,43,12417.328,low_resistance_high_recovery
U419,2021-08,44,11556.973,low_resistance_high_recovery
U419,2021-09,45,11954.805,low_resistance_high_recovery
U419,2021-10,46,11730.248,low_resistance_high_recovery
U419,2021-11,47,10631.679,low_resistance_high_recovery
U419,2021-12,48,10498.162,low_resistance_high_recovery
U419,2022-01,49,10019.25,low_resistance_high_recovery
U419,2022-02,50,9991.3,low_resistance_high_recovery
U419,2022-03,51,9987.451,low_resistance_high_recovery
U419,2022-04,52,11594.019,low_resistance_high_recovery
U419,2022-05,53,11861.239,low_resistance_high_recovery
U419,2022-06,54,13065.415,low_resistance_high_recovery
U419,2022-07,55,13816.144,low_resistance_high_recovery
U419,2022-08,56,14748.948,low_resistance_high_recovery
U419,2022-09,57,15762.236,low_resistance_high_recovery
U419,2022-10,58,16706.171,low_resistance_high_recovery
U419,2022-11,59,16812.819,low_resistance_high_recovery
U419,2022-12,60,16452.321,low_resistance_high_recovery
U419,2023-01,61,15517.331,low_resistance_high_recovery
U419,2023-02,62,16682.973,low_resistance_high_recovery
U419,2023-03,63,16178.1,low_resistance_high_recovery
U419,2023-04,64,17242.695,low_resistance_high_recovery
U419,2023-05,65,16506.785,low_resistance_high_recovery
U419,2023-06,66,16494.285,low_resistance_high_recovery
U419,2023-07,67,16247.343,low_resistance_high_recovery
U419,2023-08,68,17056.607,low_resistance_high_recovery
U419,2023-09,69,16582.629,low_resistance_high_recovery
U419,2023-10,70,16511.553,low_resistance_high_recovery
U419,2023-11,71,16151.403,low_resistance_high_recovery
U419,2023-12,72,16120.277,low_resistance_high_recovery
U419,2024-01,73,16268.982,low_resistance_high_recovery
U419,2024-02,74,15879.543,low_resistance_high_recovery
U420,2018-01,1,16289.448,persistent_decline
U420,2018-02,2,16563.45,persistent_decline
U420,2018-03,3,15961.724,persistent_decline
U420,2018-04,4,16129.771,persistent_decline
U420,2018-05,5,15546.202,persistent_decline
U420,2018-06,6,15261.735,persistent_decline
U420,2018-07,7,14959.671,persistent_decline
U420,2018-08,8,15322.469,persistent_decline
U420,2018-09,9,15941.182,persistent_decline
U420,2018-10,10,15392.751,persistent_decline
U420,2018-11,11,15883.515,persistent_decline
U420,2018-12,12,15341.942,persistent_decline
U420,2019-01,13,17020.257,persistent_decline
U420,2019-02,14,15721.48,persistent_decline
U420,2019-03,15,15943.684,persistent_decline
U420,2019-04,16,15848.843,persistent_decline
U420,2019-05,17,15031.281,persistent_decline
U420,2019-06,18,15320.621,persistent_decline
U420,2019-07,19,14704.692,persistent_decline
U420,2019-08,20,14739.18,persistent_decline
U420,2019-09,21,15338.566,persistent_decline
U420,2019-10,22,14984.343,persistent_decline
U420,2019-11,23,14956.621,persistent_decline
U420,2019-12,24,14479.84,persistent_decline
U420,2020-01,25,13726.031,persistent_decline
U420,2020-02,26,13870.098,persistent_decline
U420,2020-03,27,12941.059,persistent_decline
U420,2020-04,28,13395.756,persistent_decline
U420,2020-05,29,12433.57,persistent_decline
U420,2020-06,30,11951.97,persistent_decline
U420,2020-07,31,11615.232,persistent_decline
U420,2020-08,32,11634.812,persistent_decline
U420,2020-09,33,10950.612,persistent_decline
U420,2020-10,34,11304.614,persistent_decline
U420,2020-11,35,10888.709,persistent_decline
U420,2020-12,36,11628.989,persistent_decline
U420,2021-01,37,10875.795,persistent_decline
U420,2021-02,38,10245.417,persistent_decline
U420,2021-03,39,9798.76,persistent_decline
U420,2021-04,40,9338.692,persistent_decline
U420,2021-05,41,9167.628,persistent_decline
U420,2021-06,42,10396.614,persistent_decline
U420,2021-07,43,9925.899,persistent_decline
U420,2021-08,44,9165.448,persistent_decline
U420,2021-09,45,9632.122,persistent_decline
U420,2021-10,46,10045.363,persistent_decline
U420,2021-11,47,10744.473,persistent_decline
U420,2021-12,48,10491.447,persistent_decline
U420,2022-01,49,10736.65,persistent_decline
U420,2022-02,50,11341.412,persistent_decline
U420,2022-03,51,12019.296,persistent_decline
U420,2022-04,52,11243.04,persistent_decline
U420,2022-05,53,10810.425,persistent_decline
U420,2022-06,54,11203.361,persistent_decline
U420,2022-07,55,10389.968,persistent_decline
U420,2022-08,56,11130.005,persistent_decline
U420,2022-09,57,10786.652,persistent_decline
U420,2022-10,58,11318.762,persistent_decline
U420,2022-11,59,11035.787,persistent_decline
U420,2022-12,60,12380.661,persistent_decline
U420,2023-01,61,12383.693,persistent_decline
U420,2023-02,62,11368.972,persistent_decline
U420,2023-03,63,11389.326,persistent_decline
U420,2023-04,64,11630.04,persistent_decline
U420,2023-05,65,11434.284,persistent_decline
U420,2023-06,66,11258.54,persistent_decline
U420,2023-07,67,11018.66,persistent_decline
U420,2023-08,68,11250.529,persistent_decline
U420,2023-09,69,11115.729,persistent_decline
U420,2023-10,70,11073.797,persistent_decline
U420,2023-11,71,11794.468,persistent_decline
U420,2023-12,72,11492.689,persistent_decline
U420,2024-01,73,11994.717,persistent_decline
U420,2024-02,74,11437.233,persistent_decline
U421,2018-01,1,21241.661,high_resistance_low_recovery
U421,2018-02,2,21489.52,high_resistance_low_recovery
U421,2018-03,3,21457.073,high_resistance_low_recovery
U421,2018-04,4,21675.891,high_resistance_low_recovery
U421,2018-05,5,22073.548,high_resistance_low_recovery
U421,2018-06,6,20989.102,high_resistance_low_recovery
U421,2018-07,7,20837.076,high_resistance_low_recovery
U421,2018-08,8,20559.308,high_resistance_low_recovery
U421,2018-09,9,20905.752,high_resistance_low_recovery
U421,2018-10,10,20207.047,high_resistance_low_recovery
U421,2018-11,11,20222.346,high_resistance_low_recovery
U421,2018-12,12,20455.013,high_resistance_low_recovery
U421,2019-01,13,21542.064,high_resistance_low_recovery
U421,2019-02,14,21357.182,high_resistance_low_recovery
U421,2019-03,15,21435.684,high_resistance_low_recovery
U421,2019-04,16,22087.084,high_resistance_low_recovery
U421,2019-05,17,21453.459,high_resistance_low_recovery
U421,2019-06,18,21386.722,high_resistance_low_recovery
U421,2019-07,19,20877.35,high_resistance_low_recovery
U421,2019-08,20,20972.425,high_resistance_low_recovery
U421,2019-09,21,20289.335,high_resistance_low_recovery
U421,2019-10,22,20153.881,high_resistance_low_recovery
U421,2019-11,23,20496.735,high_resistance_low_recovery
U421,2019-12,24,21461.438,high_resistance_low_recovery
U421,2020-01,25,20850.211,high_resistance_low_recovery
U421,2020-02,26,21185.802,high_resistance_low_recovery
U421,2020-03,27,21200.393,high_resistance_low_recovery
U421,2020-04,28,21229.714,high_resistance_low_recovery
U421,2020-05,29,20395.73,high_resistance_low_recovery
U421,2020-06,30,20505.114,high_resistance_low_recovery
U421,2020-07,31,19702.12,high_resistance_low_recovery
U421,2020-08,32,19287.492,high_resistance_low_recovery
U421,2020-09,33,18706.853,high_resistance_low_recovery
U421,2020-10,34,18407.456,high_resistance_low_recovery
U421,2020-11,35,18763.083,high_resistance_low_recovery
U421,2020-12,36,19124.923,high_resistance_low_recovery
U421,2021-01,37,19379.948,high_resistance_low_recovery
U421,2021-02,38,20413.023,high_resistance_low_recovery
U421,2021-03,39,19576.512,high_resistance_low_recovery
U421,2021-04,40,20408.523,high_resistance_low_recovery
U421,2021-05,41,19976.456,high_resistance_low_recovery
U421,2021-06,42,19849.058,high_resistance_low_recovery
U421,2021-07,43,19032.391,high_resistance_low_recovery
U421,2021-08,44,19506.374,high_resistance_low_recovery
U421,2021-09,45,18856.677,high_resistance_low_recovery
U421,2021-10,46,18984.516,high_resistance_low_recovery
U421,2021-11,47,18982.269,high_resistance_low_recovery
U421,2021-12,48,19839.069,high_resistance_low_recovery
U421,2022-01,49,20087.22,high_resistance_low_recovery
U421,2022-02,50,20757.508,high_resistance_low_recovery
U421,2022-03,51,20833.841,high_resistance_low_recovery
U421,2022-04,52,20770.401,high_resistance_low_recovery
U421,2022-05,53,20773.593,high_resistance_low_recovery
U421,2022-06,54,20292.208,high_resistance_low_recovery
U421,2022-07,55,20380.035,high_resistance_low_recovery
U421,2022-08,56,19693.134,high_resistance_low_recovery
U421,2022-09,57,19219.41,high_resistance_low_recovery
